year,ceremony,category,nominee,film,won
1998,Cóndor de Plata,Best Actress,Soledad Villamil,La vida según Muriel,0
1997,Cóndor de Plata,Best Actress,Norma Aleandro,Sol de otoño,1
1997,Cóndor de Plata,Best Actress,Esther Goris,Eva Perón,1
1997,Cóndor de Plata,Best Actress,China Zorrilla,Besos en la frente,0
1997,Cóndor de Plata,Best Actress,Despabílate amor,Despabílate amor,0
1996,Cóndor de Plata,Best Actress,Inés Estévez,La nave de los locos,1
1996,Cóndor de Plata,Best Actress,Aitana Sánchez-Gijón,La ley de la frontera,0
1996,Cóndor de Plata,Best Actress,Valentina Bassi,Patrón,0
1995,Cóndor de Plata,Best Actress,Verónica Oddo,Golpes a mi puerta,1
1995,Cóndor de Plata,Best Actress,Carola Reyna,El amante de las películas mudas,0
1995,Cóndor de Plata,Best Actress,Laura Morante,Cuerpos perdidos,0
1994,Cóndor de Plata,Best Actress,Luisina Brando,De eso no se habla,1
1994,Cóndor de Plata,Best Actress,Ana Belén,El marido perfecto,0
1994,Cóndor de Plata,Best Actress,Inés Estévez,Matar al abuelito,0
1994,Cóndor de Plata,Best Actress,Vanessa Redgrave,Un muro de silencio,0
1993,Cóndor de Plata,Best Actress,Cecilia Roth,Un lugar en el mundo,1
1993,Cóndor de Plata,Best Actress,Julia von Grolman,Cuatro caras para Victoria,0
1993,Cóndor de Plata,Best Actress,Sandra Ballesteros,El lado oscuro del corazón,0
1993,Cóndor de Plata,Best Actress,Susú Pecoraro,"¿Dónde estás, amor de mi vida, que no te puedo encontrar?",0
1992,Cóndor de Plata,Best Actress,Bárbara Mujica,Loraldia (El tiempo de las flores),1
1992,Cóndor de Plata,Best Actress,Georgina Barbarossa,Ya no hay hombres,0
1992,Cóndor de Plata,Best Actress,Soledad Silveyra,Dios los cría,0
1991,Cóndor de Plata,Best Actress,Noemí Frenkel,Últimas imágenes del naufragio,1
1991,Cóndor de Plata,Best Actress,Norma Aleandro,Cien veces no debo,0
1991,Cóndor de Plata,Best Actress,Dora Baret (a confirmar),Flop,0
1990,Cóndor de Plata,Best Actress,Cipe Lincovsky,La amiga,1
1990,Cóndor de Plata,Best Actress,Liv Ullmann,La amiga,0
1990,Cóndor de Plata,Best Actress,Isabel Quinteros,La ciudad oculta,0
1989,Cóndor de Plata,Best Actress,Chela Ruiz,Mamá querida,1
1989,Cóndor de Plata,Best Actress,Selva Alemán,Mamá querida,0
1989,Cóndor de Plata,Best Actress,Bárbara Mujica,A dos aguas,0
1989,Cóndor de Plata,Best Actress,Susú Pecoraro,Sur,0
1988,Cóndor de Plata,Best Actress,Leonor Manso,Made in Argentina,1
1988,Cóndor de Plata,Best Actress,Dora Baret,Sofía,0
1988,Cóndor de Plata,Best Actress,Emilia Mazer,"Mirta, de Liniers a Estambul",0
1987,Cóndor de Plata,Best Actress,Ana María Picchio,Chechechela,1
1987,Cóndor de Plata,Best Actress,Dora Baret,"Seré cualquier cosa, pero te quiero",0
1987,Cóndor de Plata,Best Actress,Luisa Calcumil,Gerónima,0
1986,Cóndor de Plata,Best Actress,Norma Aleandro,La historia oficial,1
1986,Cóndor de Plata,Best Actress,Susú Pecoraro,Tacos altos,0
1986,Cóndor de Plata,Best Actress,Mónica Villa,Esperando la carroza,0
1985,Cóndor de Plata,Best Actress,Alicia Bruzzo,Pasajeros de una pesadilla,1
1985,Cóndor de Plata,Best Actress,Susú Pecoraro,Camila,0
1985,Cóndor de Plata,Best Actress,Dora Baret (a confirmar),Darse cuenta,0
1984,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1983,Cóndor de Plata,Best Actress,Luisina Brando,Señora de nadie,1
1983,Cóndor de Plata,Best Actress,Graciela Borges,Los pasajeros del jardín,0
1983,Cóndor de Plata,Best Actress,Soledad Silveyra,Últimos días de la víctima,0
1982,Cóndor de Plata,Best Actress,Eva Franco,De la misteriosa Buenos Aires,1
1982,Cóndor de Plata,Best Actress,Graciela Dufau (a confirmar),Momentos,0
1982,Cóndor de Plata,Best Actress,Thelma Biral (a confirmar),Los viernes de la eternidad,0
1981,Cóndor de Plata,Best Actress,Dora Baret,Mis días con Verónica,0
1980,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1979,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1978,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1977,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1976,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1975,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1974,Cóndor de Plata,Best Actress,Thelma Biral (Drama) Mercedes Carreras (Comedia),Los siete locos Los padrinos,0
1973,Cóndor de Plata,Best Actress,Thelma Biral,La maffia,0
1972,Cóndor de Plata,Best Actress,Malvina Pastorino,La valija,0
1971,Cóndor de Plata,Best Actress,Julia von Grolman,Juan Lamaglia y Sra.,0
1970,Cóndor de Plata,Best Actress,Ana María Picchio,Breve cielo,1
1970,Cóndor de Plata,Best Actress,Graciela Borges,El dependiente,0
1970,Cóndor de Plata,Best Actress,-,-,0
1969,Cóndor de Plata,Best Actress,Desierto,Desierto,0
1968,Cóndor de Plata,Best Actress,Elsa Daniel,El romance del Aniceto y la Francisca,0
1967,Cóndor de Plata,Best Actress,Evangelina Salazar,Del brazo y por la calle,0
1966,Cóndor de Plata,Best Actress,María Cristina Laurenz,Pajarito Gómez,0
1965,Cóndor de Plata,Best Actress,Virginia Lago,La sentencia,0
1964,Cóndor de Plata,Best Actress,Susana Freyre,Paula cautiva,0
1963,Cóndor de Plata,Best Actress,María Vaner,Los jóvenes viejos,0
1962,Cóndor de Plata,Best Actress,María Vaner,Tres veces Ana,0
1961,Cóndor de Plata,Best Actress,Lydia Lamaison,Un guapo del 900,0
1960,Cóndor de Plata,Best Actress,Aída Luz,Aquello que amamos,0
1959,Cóndor de Plata,Best Actress,Susana Campos,Rosaura a las diez,0
1958,Cóndor de Plata,Best Actress,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1957,Cóndor de Plata,Best Actress,Delia Garcés,Alejandra,0
1956,Cóndor de Plata,Best Actress,Olga Zubarry,Marianela,0
1955,Cóndor de Plata,Best Actress,Tita Merello,Guacho,0
1954,Cóndor de Plata,Best Actress,Olga Zubarry,El vampiro negro,0
1953,Cóndor de Plata,Best Actress,Tita Merello,Deshonra,0
1952,Cóndor de Plata,Best Actress,Tita Merello,Los isleros,0
1951,Cóndor de Plata,Best Actress,Tita Merello,Arrabalera,0
1950,Cóndor de Plata,Best Actress,Amelia Bence,Danza del fuego,0
1949,Cóndor de Plata,Best Actress,Sabina Olmos,Tierra del Fuego,0
1948,Cóndor de Plata,Best Actress,Amelia Bence,A sangre fría,0
1947,Cóndor de Plata,Best Actress,Amelia Bence,Lauracha,0
1946,Cóndor de Plata,Best Actress,Mecha Ortiz,El canto del cisne,0
1945,Cóndor de Plata,Best Actress,Mirtha Legrand,La pequeña señora de Pérez,0
1944,Cóndor de Plata,Best Actress,Mecha Ortiz,"Safo, historia de una pasión",0
1943,Cóndor de Plata,Best Actress,Amelia Bence,El tercer beso,0
