year,ceremony,category,nominee,film,winner,source_url
2026,31st Critics' Choice Awards,Best Editing,A House of Dynamite,Kirk Baxter,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Editing,Marty Supreme,Ronald Bronstein and Josh Safdie,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Editing,One Battle After Another,Andy Jurgensen,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Editing,The Perfect Neighbor,Viridiana Lieberman,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Editing,Sinners,Michael P. Shawver,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Costume Design,Frankenstein,Kate Hawley,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Costume Design,Hamnet,Malgosia Turzanska,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Costume Design,Hedda,Lindsay Pugh,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Costume Design,Kiss of the Spider Woman,Colleen Atwood and Christine Cantella,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Costume Design,Sinners,Ruth E. Carter,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Costume Design,Wicked: For Good,Paul Tazewell,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Production Design,Frankenstein,Tamara Deverell and Shane Vieau,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Production Design,The Fantastic Four: First Steps,Jille Azis and Kasra Farahani,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Production Design,Hamnet,Fiona Crombie and Alice Felton,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Production Design,Marty Supreme,Jack Fisk and Adam Willis,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Production Design,Sinners,Hannah Beachler and Monique Champagne,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Production Design,Wicked: For Good,Nathan Crowley and Lee Sandales,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Score,Sinners,Ludwig Göransson,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Score,F1,Hans Zimmer,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Score,Frankenstein,Alexandre Desplat,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Score,Hamnet,Max Richter,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Score,Marty Supreme,Daniel Lopatin,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Score,One Battle After Another,Jonny Greenwood,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Song,"""Golden"" (Ejae, Mark Sonnenblick, Ido, 24, and Teddy)",KPop Demon Hunters,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Song,"""Clothed by the Sun"" (Daniel Blumberg)",The Testament of Ann Lee,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
