year,film,person,is_winner,raw_text,source_url
1997,Helmut Dietl,Rossini,False,"1997 | Helmut Dietl | Rossini [ de ] | Rossini – oder die mörderische Frage, wer mit wem schlief",https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1997,Beyond Silence,Jenseits der Stille,False,Caroline Link | Beyond Silence | Jenseits der Stille,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1997,14 Days to Life,14 Tage lebenslänglich,False,Roland Suso Richter | 14 Days to Life | 14 Tage lebenslänglich,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1998,Wim Wenders,The End of Violence,False,1998 | Wim Wenders | The End of Violence | Am Ende der Gewalt,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1998,Winter Sleepers,Winterschläfer,False,Tom Tykwer | Winter Sleepers | Winterschläfer,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1998,The Harmonists,Comedian Harmonists,False,Joseph Vilsmaier | The Harmonists | Comedian Harmonists,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1999,Tom Tykwer,Run Lola Run,False,1999 | Tom Tykwer | Run Lola Run | Lola rennt,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1999,Short Sharp Shock,Kurz und schmerzlos,False,Fatih Akın | Short Sharp Shock | Kurz und schmerzlos,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1999,Nightshapes,Nachtgestalten,False,Andreas Dresen | Nightshapes | Nachtgestalten,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2000,Pepe Danquart,Heimspiel,False,2000 | Pepe Danquart | Heimspiel,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2000,Tuvalu,,False,Veit Helmer | Tuvalu,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2000,The Million Dollar Hotel,,False,Wim Wenders | The Million Dollar Hotel,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2001,Esther Gronenborn,Alaska.de,False,2001 | Esther Gronenborn | Alaska.de,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2001,The State I Am In,Die innere Sicherheit,False,Christian Petzold | The State I Am In | Die innere Sicherheit,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2001,The Princess and the Warrior,Der Krieger und die Kaiserin,False,Tom Tykwer | The Princess and the Warrior | Der Krieger und die Kaiserin,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2002,Caroline Link,Nowhere in Africa,False,2002 | Caroline Link | Nowhere in Africa | Jenseits von Afrika,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2002,Grill Point,Halbe Treppe,False,Andreas Dresen | Grill Point | Halbe Treppe,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2002,A Map of the Heart,Der Felsen,False,Dominik Graf | A Map of the Heart | Der Felsen,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2003,Wolfgang Becker,"Good Bye, Lenin!",False,"2003 | Wolfgang Becker | Good Bye, Lenin!",https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2003,Distant Lights,Lichter,False,Hans-Christian Schmid | Distant Lights | Lichter,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2003,The Flying Classroom,Das fliegende Klassenzimmer,False,Tony Wigand | The Flying Classroom [ de ] | Das fliegende Klassenzimmer,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2004,Fatih Akın,Head-On,False,2004 | Fatih Akın | Head-On | Gegen die Wand,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2004,Wolfsburg,,False,Christian Petzold | Wolfsburg,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2004,The Miracle of Bern,Das Wunder von Bern,False,Sönke Wortmann | The Miracle of Bern | Das Wunder von Bern,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2005,Dani Levy,Go for Zucker,False,2005 | Dani Levy | Go for Zucker | Alles auf Zucker!,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2005,The Edukators,Die fetten Jahre sind vorbei,False,Hans Weingartner | The Edukators | Die fetten Jahre sind vorbei,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2005,The Ninth Day,Der neunte Tag,False,Volker Schlöndorff | The Ninth Day | Der neunte Tag,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2006,Florian Henckel von Donnersmarck,The Lives of Others,False,2006 | Florian Henckel von Donnersmarck | The Lives of Others | Das Leben der Anderen,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2006,Summer in Berlin,Sommer vorm Balkon,False,Andreas Dresen | Summer in Berlin | Sommer vorm Balkon,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2006,Requiem,,False,Hans-Christian Schmid | Requiem,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2007,Marcus H. Rosenmüller,Grave Decisions,False,"2007 | Marcus H. Rosenmüller | Grave Decisions | Wer früher stirbt, ist länger tot",https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
