year,film,person,is_winner,raw_text,source_url
1999,Goal,Hindi,False,1999 (47th) | Goal | Hindi | Children's Film Society | Gul Bahar Singh | [ 42 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2000,Gharaksharangal,Malayalam,False,2000 (48th) | Gharaksharangal | Malayalam | Salim Padiyath | Salim Padiyath | [ 43 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2001,No Award,,False,2001 (49th) | No Award | [ 44 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2002,Baaja,Hindi,False,2002 (50th) | Baaja | Hindi | Children's Film Society | Apurba Kishore Bir | [ 45 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2003,Tora,Assamese,False,2003 (51st) | Tora | Assamese | Children's Film Society | Jahnu Barua | [ 46 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2004,Chutkan Ki Mahabharat,Hindi,False,2004 (52nd) | Chutkan Ki Mahabharat | Hindi | Children's Film Society | Sankalp Meshram | [ 47 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2005,The Blue Umbrella,Hindi,False,2005 (53rd) | The Blue Umbrella | Hindi | UTV Motion Pictures | Vishal Bhardwaj | [ 48 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2006,Care of Footpath,Kannada,False,2006 (54th) | Care of Footpath | Kannada | Shylaja Shrikanth | Kishan Shrikanth | [ 49 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2007,Photo,Hindi,False,2007 (55th) | Photo | Hindi | Children's Film Society | Virendra Saini | [ 50 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2008,Gubbachigalu,Kannada,False,2008 (56th) | Gubbachigalu | Kannada | Media House Studio | Abhaya Simha | [ 51 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2009,Putaani Party,Kannada,False,2009 (57th) | Putaani Party | Kannada | Children's Film Society | Ramchandra P. N. | [ 52 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2009,Malayalam,Children's Film Society,False,Keshu | Malayalam | Children's Film Society | Sivan,https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2010,Hejjegalu,Kannada,False,2010 (58th) | Hejjegalu | Kannada | Basanta Kumar Patil | P. R. Ramadas Naidu | [ 53 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2011,Chillar Party,Hindi,False,2011 (59th) | Chillar Party | Hindi | • UTV Software Communications • Salman Khan | • Vikas Bahl • Nitesh Tiwari | [ 54 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2012,Dekh Indian Circus,Hindi,False,2012 (60th) | Dekh Indian Circus | Hindi | Mahaveer Jain | Mangesh Hadawale | [ 55 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2013,Kaphal,Hindi,False,2013 (61st) | Kaphal | Hindi | Children's Film Society | Batul Mukhtiar | [ 56 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2014,Kaaka Muttai,Tamil,False,2014 (62nd) | Kaaka Muttai | Tamil | Grass Root Film Company | M. Manikandan | [ 57 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2014,Marathi,Essel Vision Productions Ltd.,False,Elizabeth Ekadashi | Marathi | Essel Vision Productions Ltd. | Paresh Mokashi,https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2015,Budhia Singh – Born to Run,Hindi,False,2015 (63rd) | Budhia Singh – Born to Run | Hindi | Code Red Films | Soumendra Padhi | [ 58 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2016,Dhanak,Hindi,False,2016 (64th) | Dhanak | Hindi | Drishyam Films | Nagesh Kukunoor | [ 59 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2017,Mhorkya,Marathi,False,2017 (65th) | Mhorkya | Marathi | Kalyan Rajmogli Padal | Amar Bharat Deokar | ,https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2018,"Sarkari Hi. Pra. Shaale, Kasaragodu, Koduge: Ramanna Rai",Kannada,False,"2018 (66th) | Sarkari Hi. Pra. Shaale, Kasaragodu, Koduge: Ramanna Rai | Kannada | Rishab Shetty Films | Rishab Shetty | [ 60 ]",https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2019,Kastoori,Hindi,False,2019 (67th) | Kastoori | Hindi | Insight Films | Vinod Uttreshwar Kamble | [ 61 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2020,Sumi,Marathi,False,2020 (68th) | Sumi | Marathi | Harshall Kamat Entertainment & Golden Mouse Productions | Amol Vasant Gole | [ 62 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2021,Gandhi & Co.,Gujarati,False,2021 (69th) | Gandhi & Co. | Gujarati |  | Manish Saini | [ 63 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2022,No Award,,False,2022 (70th) | No Award | [ 64 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
2023,Naal 2,Marathi,False,2023 (71st) | Naal 2 | Marathi | Nagraj Manjule & Sudhakar Reddy Yakkanti | Sudhakar Reddy Yakkanti | [ 65 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
