year,ceremony,category,nominee,film,country,winner,source_url
1969,David di Donatello 1969,Best Director,Scent of a Woman,Scent of a Woman,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,The Desert of the Tartars,The Desert of the Tartars,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Film,,Marina Cicogna and Daniele Senatore,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1969,David di Donatello 1969,Best Film,,Gianni Hecht Lucari,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1970,David di Donatello 1970,Best Actor,Annibale Doberdò,Lady Caliph,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1970,David di Donatello 1970,Best Actress,Maria Campi / Ninì Tirabusciò,Ninì Tirabusciò: la donna che inventò la mossa,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1970,David di Donatello 1970,Best Actress,Valeria,The Anonymous Venetian,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1970,David di Donatello 1970,Best Film,,Maurizio Lodi-Fè,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1970,David di Donatello 1970,Best Film,,"Artur Brauner, Arthur Cohn, and Gianni Hecht Lucari",Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1970,David di Donatello 1970,Best Film,,Dino De Laurentiis,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1971,David di Donatello 1971,Best Actor,Carmelo 'Mimì' Mardocheo,The Seduction of Mimi,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1971,David di Donatello 1971,Best Actor,Giuseppe Di Noi,In Prison Awaiting Trial,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1971,David di Donatello 1971,Best Actress,Carmela,A Girl in Australia,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1971,David di Donatello 1971,Best Film,,Mario Cecchi Gori,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1972,David di Donatello 1972,Best Actor,Peppino,The Scientific Cardplayer,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1972,David di Donatello 1972,Best Actress,Antonia,The Scientific Cardplayer,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1972,David di Donatello 1972,Best Actress,Giulia Bonanni,Dear Parents,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
