year,ceremony,category,nominee,film,winner,source_url
2022,8th Africa Magic Viewers' Choice Awards,Best Costume Designer,Yoanna ‘Pepper’ Chikezie,Nneka The Pretty Serpent,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Costume Designer,Yolanda Okereke,La Femme Anjola,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Director,Ramsey Nouah,Rattlesnake: The Ahanna Story,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Director,Bolanle Austen-Peters,Collision Course,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Director,Ekene Som Mekwunye,Light In The Dark,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Director,Hamisha Daryani Ahuja,Namaste Wahala,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Director,Izu Ojukwu,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Director,Mildred Okwo,La Femme Anjola,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Director,Robert O. Peters,Voiceless,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Documentary,"Saitabao Kaiyare, Mumo Liku, Elena Schilling, Daniella Fritz, Ann Katrina Boberg",If Objects Could Speak,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Documentary,Allen Onyige,Sunset in Makoko,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Documentary,Eugene Mbugua,This Love,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Documentary,Femi Odugbemi,"Unmasked: Leadership, Trust and The Covid 19 Pandemic in Nigeria",0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Documentary,Lawrence Adejumo,Streets of Lagos: Dear Little People,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Documentary,Taiwo Adeyemi,Road2blow,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Dressed Female,Osas Ighodaro,Osas Ighodaro,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Dressed Male,Denola Grey,Denola Grey,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Hausa,Rogers Ofime,Voiceless,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Hausa,Abdulkadir Nuhu Aminu,Tsangayar Asali,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Hausa,Abubakar Bashir Maishadda,Sarki Goma Zamani Goma,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Hausa,Abubakar Bashir Maishadda,Bana Bakwai,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Hausa,Diane Russet And Ayo Newo,Bayi,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Igbo,Uche Nnanna Maduka,Nne-Ka,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Igbo,Oma Nnadi,Udene,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Igbo,Victor Iyke,Uhuruchi-Sunset,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Igbo,Victor Onwudiwe and Ugomma Onwe,Echezona,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Swahili,Obambo,Freddy Feruzi,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Swahili,Jaramandia,"Dennis Humphrey, Bernard Kahindi",0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Swahili,Rishai,Omar Hamza Hassan,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Yoruba,"David Akande, Demola Yusuf and Edgard Leroy",Alaise,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Yoruba,Bukunmi Oluwasina,Jankariwo,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Yoruba,Olamide Akinmolayan,Balokun,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Yoruba,Olapeju Wahab,Ijolewa,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Yoruba,Samuel Oniyitan,Abeke,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Indigenous Language – Yoruba,Wunmi Ajiboye,Arodan,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Lighting Designer,Mathew Yusuf,Rattlesnake: The Ahanna Story,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Lighting Designer,Fei Mustapha,Dear Affy,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Lighting Designer,Godwin Lawani,Light In The Dark,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Lighting Designer,Jaco Strauss,The White Line,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Lighting Designer,Mathew Yusuf,Nneka the Pretty Serpent,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Lighting Designer,Stanley Ibegbu Okechukwu,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Lighting Designer,Yemi Awoponle,The Mystic River,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Make Up,Balogun Abiodun,Omo Ghetto The Saga,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Make Up,Abiola Popoola,La Femme Anjola,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Make Up,Adewunmi Fatai And Ayobami Abolarin,Peregun,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Make Up,Carina Ojoko,Rattlesnake: The Ahanna Story,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Make Up,Dagogo Diminas And Gabriel Okorie Gabazzini,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Make Up,Gift Ameh,Voiceless,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Make Up,Ugochinyere Ihendi,Nneka the Pretty Serpent,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie Southern Africa,Dantagos Jimmy-Melani,Hairareb,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie Southern Africa,David Kazadi,Black Dollar,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie Southern Africa,Dumie Manyathela,Veza – The Unfolding,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie Southern Africa,Paul.S.Wilo,Maria Kristu,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie West Africa,"Bolanle Austen-Peter, Joseph Umoibom and James Amuta",Collision Course,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie West Africa,Biodun Stephen and Tara Ajibulu,Breaded Life,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie West Africa,Chris Odeh,Nneka The Pretty Serpent,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie West Africa,Chris Odeh,Rattlesnake: The Ahanna Story,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie West Africa,Funke Akindele Bello and Jjc Skillz,Omo Ghetto: The Saga,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie West Africa,Okey Ogunjiofor,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Movie West Africa,Orwi Manny Ameh,Tainted Canvas,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Oga Sabinus,Mr Funny,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Bukunmi Adeaga-Ilori,Kayamata,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Edem Victor,First Date – Mummy’s Boy,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Elozonam Ogbolu,Affiah-De Ja Vu,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Jacqueline Suowari,Of Line and Layers,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Mr Macaroni,Multi Personality Disorder,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Taaooma,Road Rage,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Online Social Content Creator,Tee Kuro,Nollywood Epic Love Story 1& 2-Parody,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Izu Ojukwu And Okey Ogunjiofor,Amina,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Bolanle Austen-Peters,Collision Course,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Dolapo Adeleke And Sarah Hassan,Just In Time,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Jjc Skillz And Funke Akindele Bello,Omo Ghetto: The Saga,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Mildred Okwo And Rita Dominic,La Femme Anjola,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Ramsey Nouah And Chris Odeh,Rattlesnake: The Ahanna Story,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Robert O. Peters and Rogers Ofime,Voiceless,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Overall Movie,Tosin Igho And Chris Odeh,Nneka the Pretty Serpent,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Picture Editor,Tunde Apalowo,For Maria Ebun Pataki,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Picture Editor,Dolapo Adeleke,Just In Time,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Picture Editor,"JJC Skillz, Adeyemi Shomade and Valentine Chukwuma - The Saga",Omo Ghetto -,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Picture Editor,Moses Inwang,Bad Comments,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Picture Editor,Rogers Ofime,Voiceless,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Picture Editor,Tega Salubi,Collision Course,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Picture Editor,"Tester Bassey, Abiodun Okunola and Moses Inwang",Lockdown,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Short Film or Online Video,Taiwo Ogunnimo,I Am the Prostitute Mama Described,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Short Film or Online Video,Abimbola Craig,Fractured,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Short Film or Online Video,Korede Olayinka,Kiitan,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Short Film or Online Video,Mary Nsikanabasi Uyoh,Something About Zee,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Short Film or Online Video,Nicholas ‘Big Ghun’ Nartey,Koro,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Short Film or Online Video,Ozor Uche,Ounje Ale,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Short Film or Online Video,Sandra Tetteh,Dices,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Editor,Jim Lively and James Nelson,Amina,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Editor,Bayo Adepetun And Biola ‘Lala’ Olayinka,Prophetess,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Editor,Habib Adebayo Olaore,Nneka the Pretty Serpent,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Editor,Hassan Mageye,Tinka’s Story,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Editor,Puffy Tee,Omo Ghetto: The Saga,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Editor,Tom Koroluk,For Maria Ebun Pataki,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Track,Pascal Aka And Raquel,Gold Coast Lounge,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Track,Awele Mekwunye And Bizzouch,Light In The Dark,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Track,Boumeester Lindsay & Kagwe Mungai,Just In Time,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Track,Collision Course,Collision Course,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Track,Dabs Agwom,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Track,Larry Gaaga,Rattlesnake: The Ahanna Story,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Sound Track,Michael Pulse And Ponti Dikuua,The White Line,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actor,Odunlade Adekola,Jankariwo,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actor,Adjete Anang,Gold Coast Lounge,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actor,Bucci Franklin,Rattlesnake: The Ahanna Story,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actor,Eric Roberts,A Soldier’s Story,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actor,Magaji Mijinyawa,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actor,Tope Tedela,Country Hard,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actress,Omowunmi Dada,Country Hard,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actress,Bisola Aiyeola,Sugar Rush,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actress,Chioma Chukwuka Akpotha,Omo Ghetto: The Saga,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actress,Clarion Chukwurah,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actress,Enado Odigie,The New Normal,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actress,Mercy Johnson,The New Normal,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Supporting Actress,Mumbi Maina,La Femme Anjola,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Television Series,Rogers Ofime,The Mystic River,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Television Series,Arese Ugwu/Isoken Ogiemwonyi/Lala Akindoju/ Akintunde Marine Marinho,The Smart Money Woman,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Television Series,Mwaka Nakweti,Bukutu,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Television Series,Olawale Adetula,Little Black Book,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Television Series,Olawale Adetula,My Name A-Zed,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Television Series,Olufunke Akindele,Jenifa’s Diary,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Television Series,Vincent Nwachukwu,Rumour Has It Season 3,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Writer,"Manie Oiseomaye, Donald Tombia and Biodun Stephen",Introducing the Kujus’,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Writer,"Abosi Ogba, Sally Kenneth Dadzie, Lydia Idakula Sobogun, Olawale Adetula And Belinda Yanga Agedah",Little Black Book,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Writer,Chigozirim Nwanegbo,One Lagos Night,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Writer,Frank Chinedu Uba,Amina,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Writer,Toluwani Obayan And Kayode Kasum,This Lady Called Life,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Writer,Tunde Babalola,La Femme Anjola,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Best Writer,Tunray Femi And Damilola E. Orimogunje,For Maria Ebun Pataki,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Longest running TV show in Africa,Tinsel,Tinsel,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Morocco Omari & Loukman Ali -,Morocco Omari & Loukman Ali - - Winner,The Girl in the Yellow Jumper,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Morocco Omari & Loukman Ali -,Ayeny T. Steve,Beautiful Ashes,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Morocco Omari & Loukman Ali -,Denise Kibisu Ngubuini,A Grand Little Lie,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Morocco Omari & Loukman Ali -,Ndagire Mariam,My Husband’s Wife,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Morocco Omari & Loukman Ali -,Raphael Emmanuel,Ugonwa Wa Kifo,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Morocco Omari & Loukman Ali -,Sarah Hassan And Dolapo Adeleke,Just In Time,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,Taiwo Ajayi-,Lycett,Taiwo Ajayi,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,The Multichoice Talent Factory,Daisy Masembe,Engaito,1,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
2022,8th Africa Magic Viewers' Choice Awards,The Multichoice Talent Factory,Abisola Aboaba,Bride Untangled,0,https://en.wikipedia.org/wiki/2022_Africa_Magic_Viewers%27_Choice_Awards
