year,ceremony,category,nominee,film,winner,source_url
1989,47th Golden Globe Awards,Cecil B. DeMille Award,1989 in American television,1989 in American television,0,https://en.wikipedia.org/wiki/47th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Musical or Comedy Series - Most awards,← 47th,← 47th,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Musical or Comedy Series - Most awards,Golden Globes,Golden Globes,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Musical or Comedy Series - Most awards,49th →,49th →,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Dances with Wolves,Dances with Wolves,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Avalon,Avalon,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,The Godfather Part III,The Godfather Part III,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Goodfellas,Goodfellas,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Reversal of Fortune,Reversal of Fortune,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Green Card,Green Card,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Dick Tracy,Dick Tracy,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Ghost,Ghost,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Home Alone,Home Alone,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Pretty Woman,Pretty Woman,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Jeremy Irons,Reversal of Fortune,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Kevin Costner,Dances with Wolves,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Richard Harris,The Field,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Al Pacino,The Godfather Part III,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Robin Williams,Awakenings,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Kathy Bates,Misery,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Anjelica Huston,The Grifters,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Michelle Pfeiffer,The Russia House,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Susan Sarandon,White Palace,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Joanne Woodward,Mr. & Mrs. Bridge,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Gérard Depardieu,Green Card,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Macaulay Culkin,Home Alone,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Johnny Depp,Edward Scissorhands,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Richard Gere,Pretty Woman,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Patrick Swayze,Ghost,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Julia Roberts,Pretty Woman,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Mia Farrow,Alice,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Andie MacDowell,Green Card,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Demi Moore,Ghost,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Meryl Streep,Postcards from the Edge,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Bruce Davison,Longtime Companion,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Armand Assante,Q & A,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Hector Elizondo,Pretty Woman,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Andy García,The Godfather Part III,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Al Pacino,Dick Tracy,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Joe Pesci,Goodfellas,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Whoopi Goldberg,Ghost,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Lorraine Bracco,Goodfellas,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Diane Ladd,Wild at Heart,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Shirley MacLaine,Postcards from the Edge,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Mary McDonnell,Dances with Wolves,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Winona Ryder,Mermaids,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Kevin Costner,Dances with Wolves,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Bernardo Bertolucci,The Sheltering Sky,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Francis Ford Coppola,The Godfather Part III,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Barbet Schroeder,Reversal of Fortune,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Martin Scorsese,Goodfellas,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Dances with Wolves,Michael Blake,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Avalon,Barry Levinson,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,The Godfather Part III,Francis Ford Coppola and Mario Puzo,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Goodfellas,Nicholas Pileggi and Martin Scorsese,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Screenplay,Reversal of Fortune,Nicholas Kazan,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,The Sheltering Sky,Ryuichi Sakamoto and Richard Horowitz,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,Avalon,Randy Newman,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,Dances with Wolves,John Barry,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,The Godfather Part III,Carmine Coppola,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,Havana,Dave Grusin,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,"""Blaze of Glory"" performed by Jon Bon Jovi",Young Guns II,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,"""Sooner or Later (I Always Get My Man)"" performed by Madonna",Dick Tracy,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,"""What Can You Lose?"" performed by Madonna and Mandy Patinkin",Dick Tracy,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,"""Promise Me You'll Remember"" performed by Harry Connick, Jr.",The Godfather Part III,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Original Song,"""I'm Checkin' Out"" performed by Meryl Streep and Blue Rodeo",Postcards from the Edge,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Foreign Language Film,Cyrano de Bergerac (France),Cyrano de Bergerac (France),1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Foreign Language Film,Dreams (Japan),Dreams (Japan),0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Foreign Language Film,The Nasty Girl (Das Schreckliche Mädchen) (West Germany),The Nasty Girl (Das Schreckliche Mädchen) (West Germany),0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Foreign Language Film,Requiem for Dominic (Requiem für Dominik) (Austria),Requiem for Dominic (Requiem für Dominik) (Austria),0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Foreign Language Film,Taxi Blues (Taksi-Blyuz) (USSR),Taxi Blues (Taksi-Blyuz) (USSR),0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Twin Peaks,Twin Peaks,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,China Beach,China Beach,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,In the Heat of the Night,In the Heat of the Night,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,L.A. Law,L.A. Law,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,thirtysomething,thirtysomething,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Cheers,Cheers,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Designing Women,Designing Women,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,The Golden Girls,The Golden Girls,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Married... with Children,Married... with Children,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Musical or Comedy,Murphy Brown,Murphy Brown,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Kyle MacLachlan,Twin Peaks,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Scott Bakula,Quantum Leap,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Peter Falk,Columbo,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,James Earl Jones,Gabriel's Fire,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Carroll O'Connor,In the Heat of the Night,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Sharon Gless,The Trials of Rosie O'Neill,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Patricia Wettig,thirtysomething,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Dana Delany,China Beach,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Susan Dey,L.A. Law,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Jill Eikenberry,L.A. Law,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Angela Lansbury,"Murder, She Wrote",0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Ted Danson,Cheers,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,John Goodman,Roseanne,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Richard Mulligan,Empty Nest,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Burt Reynolds,Evening Shade,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Fred Savage,The Wonder Years,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Kirstie Alley,Cheers,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Candice Bergen,Murphy Brown,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Carol Burnett,Carol & Company,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Roseanne,Roseanne,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Katey Sagal,Married... with Children,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,James Garner,Decoration Day,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Steven Bauer,Drug Wars: The Camarena Story,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Michael Caine,Jekyll & Hyde,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Tom Hulce,Murder in Mississippi,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Burt Lancaster,The Phantom of the Opera,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Rick Schroder,The Stranger Within,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Barbara Hershey,A Killing in a Small Town,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Suzanne Pleshette,Leona Helmsley: The Queen of Mean,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Annette O'Toole,The Kennedys of Massachusetts,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Lesley Ann Warren,Family of Spies,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Actor - Actress,Stephanie Zimbalist,Caroline?,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Charles Durning,The Kennedys of Massachusetts,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Barry Miller,Equal Justice,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Jimmy Smits,L.A. Law,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Dean Stockwell,Quantum Leap,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Blair Underwood,L.A. Law,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Piper Laurie,Twin Peaks,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Sherilyn Fenn,Twin Peaks,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Faith Ford,Murphy Brown,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Marg Helgenberger,China Beach,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Supporting Actress,Park Overall,Empty Nest,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Miniseries or Television Film,Decoration Day,Decoration Day,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Miniseries or Television Film,Caroline?,Caroline?,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Miniseries or Television Film,Family of Spies,Family of Spies,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Miniseries or Television Film,The Kennedys of Massachusetts,The Kennedys of Massachusetts,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Best Miniseries or Television Film,The Phantom of the Opera,The Phantom of the Opera,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,63rd Academy Awards,63rd Academy Awards,1,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,11th Golden Raspberry Awards,11th Golden Raspberry Awards,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,42nd Primetime Emmy Awards,42nd Primetime Emmy Awards,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,43rd Primetime Emmy Awards,43rd Primetime Emmy Awards,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,44th British Academy Film Awards,44th British Academy Film Awards,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,45th Tony Awards,45th Tony Awards,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,1990 in film,1990 in film,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1990,48th Golden Globe Awards,Awards breakdown,1990 in American television,1990 in American television,0,https://en.wikipedia.org/wiki/48th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Musical or Comedy Series - Most awards,← 48th,← 48th,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Musical or Comedy Series - Most awards,Golden Globes,Golden Globes,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Musical or Comedy Series - Most awards,50th →,50th →,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,JFK,JFK,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,The Prince of Tides,The Prince of Tides,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,The Silence of the Lambs,The Silence of the Lambs,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,Thelma & Louise,Thelma & Louise,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,City Slickers,City Slickers,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,The Commitments,The Commitments,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,The Fisher King,The Fisher King,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Musical or Comedy,Fried Green Tomatoes,Fried Green Tomatoes,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Warren Beatty,Bugsy,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Kevin Costner,JFK,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Robert De Niro,Cape Fear,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Anthony Hopkins,The Silence of the Lambs,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Annette Bening,Bugsy,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Geena Davis,Thelma & Louise,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Laura Dern,Rambling Rose,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Susan Sarandon,Thelma & Louise,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Jeff Bridges,The Fisher King,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Billy Crystal,City Slickers,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Dustin Hoffman,Hook,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Kevin Kline,Soapdish,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Ellen Barkin,Switch,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Kathy Bates,Fried Green Tomatoes,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Anjelica Huston,The Addams Family,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Actor - Actress,Michelle Pfeiffer,Frankie and Johnny,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,Ned Beatty,Hear My Song,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,John Goodman,Barton Fink,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,Harvey Keitel,Bugsy,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,Ben Kingsley,Bugsy,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,Nicole Kidman,Billy Bathgate,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,Diane Ladd,Rambling Rose,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,Juliette Lewis,Cape Fear,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Supporting Actress,Jessica Tandy,Fried Green Tomatoes,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,Barry Levinson,Bugsy,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,Jonathan Demme,The Silence of the Lambs,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,Terry Gilliam,The Fisher King,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,Barbra Streisand,The Prince of Tides,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,Bugsy,James Toback,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,Grand Canyon,Lawrence Kasdan and Meg Kasdan,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,JFK,Zachary Sklar and Oliver Stone,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Screenplay,The Silence of the Lambs,Ted Tally,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,At Play in the Fields of the Lord,Zbigniew Preisner,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,Bugsy,Ennio Morricone,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,Dead Again,Patrick Doyle,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,For the Boys,Dave Grusin,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,Robin Hood: Prince of Thieves,Michael Kamen,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,"""Be Our Guest"" performed by Angela Lansbury and Jerry Orbach",Beauty and the Beast,1,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,"""Dreams to Dream""",An American Tail: Fievel Goes West,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
1991,49th Golden Globe Awards,Best Original Song,"""(Everything I Do) I Do It for You""",Robin Hood: Prince of Thieves,0,https://en.wikipedia.org/wiki/49th_Golden_Globe_Awards
